country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
Argentina,2020-03-15,131.0,16.0,15.571428,2.8849628,0.35236186,0.34292358,9.0,0.0,1.1428572,0.19820355,0.0,0.025168704,,,,,,,,,,,,,25.0,,1119.0,82.0,0.025,0.002,50.0,0.001,31.63603,3.1645133,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-16,158.0,27.0,18.857143,3.4795732,0.59461063,0.41528362,12.0,3.0,1.5714285,0.26427138,0.066067845,0.034606967,,,,,,,,,,,,,41.67,,1225.0,106.0,0.027,0.002,63.0,0.001,31.490257,3.1802475,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-17,214.0,56.0,25.714285,4.7128396,1.2332665,0.56629586,14.0,2.0,1.5714285,0.30831662,0.044045232,0.034606967,,,,,,,,,,,,,41.67,,1354.0,129.0,0.03,0.003,77.0,0.002,31.924263,3.137437,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-18,263.0,49.0,31.142857,5.791948,1.0791082,0.68584716,14.0,0.0,1.5714285,0.30831662,0.0,0.034606967,,,,,,,,,,,,,41.67,,1557.0,203.0,0.034,0.004,101.0,0.002,31.737356,3.1562953,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-19,303.0,40.0,33.714287,6.6728525,0.8809046,0.74247676,15.0,1.0,1.5714285,0.33033925,0.022022616,0.034606967,,,,,,,,,,,,,75.0,,1709.0,152.0,0.038,0.003,116.0,0.003,31.415264,3.1916804,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-20,387.0,84.0,40.714287,8.522753,1.8498998,0.89663506,17.0,2.0,1.2857143,0.37438446,0.044045232,0.028314792,,,,,,,,,,,,,88.89,,1941.0,232.0,0.043,0.005,136.0,0.003,30.838142,3.2484188,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-21,456.0,69.0,48.714287,10.042313,1.5195605,1.072816,17.0,0.0,1.1428572,0.37438446,0.0,0.025168704,,,,,,,,,,,,,88.89,2.379,2264.0,323.0,0.05,0.007,175.0,0.004,30.306038,3.3089838,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-22,536.0,80.0,57.857143,11.804122,1.7618092,1.2741656,20.0,3.0,1.5714285,0.4404523,0.066067845,0.034606967,,,,,,,,,,,,,88.89,2.3726,2511.0,247.0,0.055,0.005,199.0,0.004,30.010479,3.3416262,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-23,635.0,99.0,68.14286,13.984362,2.180239,1.500684,25.0,5.0,1.8571428,0.5505654,0.11011308,0.040899143,,,,,,,,,,,,,100.0,2.2497,2799.0,288.0,0.062,0.006,225.0,0.005,30.061014,3.3360515,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-24,751.0,116.0,76.71429,16.538984,2.5546234,1.6894493,30.0,5.0,2.2857144,0.6606785,0.11011308,0.050337408,,,,,,,,,,,,,100.0,2.1248,3244.0,445.0,0.072,0.01,270.0,0.006,29.349232,3.411067,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-25,868.0,117.0,86.42857,19.115631,2.576646,1.9033833,41.0,11.0,3.857143,0.9029273,0.24224877,0.084944375,,,,,,,,,,,,,100.0,2.04,3794.0,550.0,0.084,0.012,320.0,0.007,28.80272,3.4766898,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-26,975.0,107.0,96.0,21.472052,2.3564198,2.114171,51.0,10.0,5.142857,1.1231534,0.22022615,0.11325917,,,,,,,,,,,,,100.0,1.9809,4380.0,586.0,0.097,0.013,382.0,0.008,28.24084,3.5536168,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-27,1096.0,121.0,101.28571,24.136787,2.6647365,2.2305765,57.0,6.0,5.714286,1.2552891,0.13213569,0.12584352,,,,,,,,,,,,,100.0,1.886,4837.0,457.0,0.107,0.01,414.0,0.009,27.45915,3.6603448,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-28,1188.0,92.0,104.57143,26.162868,2.0260806,2.3029363,66.0,9.0,7.0,1.4534926,0.19820355,0.15415831,,,,,,,,,,,,,100.0,1.7924,5319.0,482.0,0.117,0.011,436.0,0.01,26.9088,3.7427769,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-29,1282.0,94.0,106.57143,28.232994,2.0701258,2.3469818,70.0,4.0,7.142857,1.5415832,0.088090464,0.1573044,,,,,,,,,,,,,100.0,1.7019,6037.0,718.0,0.133,0.016,504.0,0.011,25.776112,3.927022,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-30,1411.0,129.0,110.85714,31.073912,2.8409176,2.4413643,81.0,11.0,8.0,1.783832,0.24224877,0.17618093,,,,,,,,,,,,,100.0,1.6871,6697.0,660.0,0.148,0.015,557.0,0.012,24.2928,4.1731076,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-03-31,1516.0,105.0,109.28571,33.386288,2.3123746,2.4067574,91.0,10.0,8.714286,2.0040581,0.22022615,0.19191137,0.107127495,-0.15888895,-121.5,-2.6978397,,,,,,,,,100.0,1.6589,7367.0,670.0,0.163,0.015,589.0,0.013,22.88448,4.440249,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-01,1630.0,114.0,108.85714,35.896866,2.5105782,2.397319,101.0,10.0,8.571428,2.2242842,0.22022615,0.18876529,,,,,,,,,,,,,100.0,1.5374,8438.0,1071.0,0.186,0.024,663.0,0.015,21.371614,4.781402,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-02,1777.0,147.0,114.57143,39.13419,3.2373245,2.5231626,110.0,9.0,8.428572,2.4224877,0.19820355,0.18561919,,,,,,,,,,,,,100.0,1.4344,10110.0,1672.0,0.223,0.037,819.0,0.018,19.779942,5.2341466,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-03,1897.0,120.0,114.42857,41.7769,2.642714,2.5200164,117.0,7.0,8.571428,2.576646,0.15415831,0.18876529,,,,,,,,,,,,,100.0,1.3815,11714.0,1604.0,0.259,0.035,982.0,0.022,17.94958,5.876193,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-04,2001.0,104.0,116.14286,44.067253,2.290352,2.5577695,123.0,6.0,8.142858,2.7087817,0.13213569,0.17932701,,,,,,,,,,,,,100.0,1.328,13118.0,1404.0,0.29,0.031,1114.0,0.025,16.012648,6.6507983,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-05,2073.0,72.0,113.0,45.65288,1.5856284,2.4885557,131.0,8.0,8.714286,2.8849628,0.17618093,0.19191137,,,,,,,,,,,,,100.0,1.2258,14204.0,1086.0,0.314,0.024,1167.0,0.026,14.375193,7.450543,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-06,2221.0,148.0,115.71429,48.91223,3.2593472,2.5483313,151.0,20.0,10.0,3.3254151,0.4404523,0.22022615,,,,,,,,,,,,,100.0,1.1874,15572.0,1368.0,0.344,0.03,1268.0,0.028,12.8356495,8.298191,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-07,2341.0,120.0,117.85714,51.554943,2.642714,2.5955226,156.0,5.0,9.285714,3.435528,0.11011308,0.20449573,,,,,,,,,,,,,100.0,1.147,17258.0,1686.0,0.381,0.037,1413.0,0.031,11.376573,9.240984,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-08,2456.0,115.0,118.0,54.087543,2.5326009,2.5986688,168.0,12.0,9.571428,3.6997995,0.26427138,0.21078789,,,,,,,,,,,,,100.0,1.1497,19266.0,2008.0,0.426,0.044,1547.0,0.034,10.120686,10.243787,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-09,2599.0,143.0,117.42857,57.23678,3.149234,2.5860844,174.0,6.0,9.142858,3.8319352,0.13213569,0.20134963,,,,,,,,,,,,,100.0,1.1436,21121.0,1855.0,0.466,0.041,1573.0,0.035,9.188697,11.136215,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-10,2699.0,100.0,114.57143,59.43904,2.2022617,2.5231626,179.0,5.0,8.857142,3.9420483,0.11011308,0.19505745,,,,,,,,,,,,,100.0,1.1505,22840.0,1719.0,0.504,0.038,1589.0,0.035,8.55408,11.891544,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-11,2855.0,156.0,122.0,62.87457,3.435528,2.6867592,197.0,18.0,10.571428,4.338455,0.3964071,0.23281051,,,,,,,,,,,,,100.0,1.133,24662.0,1822.0,0.545,0.04,1649.0,0.036,8.121605,12.452224,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-12,2990.0,135.0,131.0,65.847626,2.9730532,2.8849628,205.0,8.0,10.571428,4.5146365,0.17618093,0.23281051,,,,,,,,,,,,,100.0,1.169,26253.0,1591.0,0.58,0.035,1721.0,0.038,7.825734,12.853648,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-13,3176.0,186.0,136.42857,69.94383,4.0962067,3.004514,217.0,12.0,9.428572,4.778908,0.26427138,0.20764181,,,,,,,,,,,,,100.0,1.1541,28118.0,1865.0,0.621,0.041,1792.0,0.04,7.6096582,13.164656,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-14,3315.0,139.0,139.14285,73.004974,3.0611436,3.0642898,228.0,11.0,10.285714,5.0211563,0.24224877,0.22651833,,,,,,,,,,,,,100.0,1.1527,30233.0,2115.0,0.668,0.047,1854.0,0.041,7.490243,13.355419,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-15,3479.0,164.0,146.14285,76.616684,3.611709,3.218448,236.0,8.0,9.714286,5.1973376,0.17618093,0.21393399,,,,,,,,,,,,,100.0,1.1613,32535.0,2302.0,0.719,0.051,1896.0,0.042,7.501713,13.335911,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-16,3636.0,157.0,148.14285,80.074234,3.4575508,3.2624934,242.0,6.0,9.714286,5.329473,0.13213569,0.21393399,,,,,,,,,,,,,100.0,1.1288,34895.0,2360.0,0.771,0.052,1968.0,0.043,7.510616,13.320067,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-17,3806.0,170.0,158.14285,83.81808,3.7438447,3.4827194,254.0,12.0,10.714286,5.5937443,0.26427138,0.2359566,,,,,,,,,,,,,100.0,1.1071,37089.0,2194.0,0.819,0.048,2036.0,0.045,7.5901937,13.177976,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-18,3940.0,134.0,155.0,86.769104,2.9510305,3.4135056,270.0,16.0,10.428572,5.9461064,0.35236186,0.22966443,,,,,,,,,,,,,100.0,1.1165,39370.0,2281.0,0.87,0.05,2101.0,0.046,7.5871964,13.183468,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-19,4066.0,126.0,153.71428,89.54396,2.7748497,3.3851907,279.0,9.0,10.571428,6.14431,0.19820355,0.23281051,,,,,,,,,,,,,100.0,1.1351,41001.0,1631.0,0.906,0.036,2107.0,0.047,7.54199,13.264874,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-20,4265.0,199.0,155.57143,93.92646,4.3825006,3.4260898,294.0,15.0,11.0,6.474649,0.33033925,0.24224877,,,,,,,,,,,,,100.0,1.1758,43387.0,2386.0,0.958,0.053,2181.0,0.048,7.4733944,13.39119,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-21,4493.0,228.0,168.28572,98.94762,5.0211563,3.7060916,323.0,29.0,13.571428,7.113305,0.63865584,0.29887837,,,,,,,,,,,,,100.0,1.2179,46283.0,2896.0,1.022,0.064,2293.0,0.051,7.449694,13.434218,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-22,4678.0,185.0,171.28572,103.0218,4.074184,3.7721596,340.0,17.0,14.857142,7.4876895,0.37438446,0.32719314,,,,,,,,,,,,,100.0,1.2648,48947.0,2664.0,1.081,0.059,2345.0,0.052,7.3920283,13.536642,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-23,4972.0,294.0,190.85715,109.496445,6.474649,4.2031736,369.0,29.0,18.142857,8.126346,0.63865584,0.39955318,,,,,,,,,,,,,100.0,1.3142,51664.0,2717.0,1.141,0.06,2396.0,0.053,7.45461,13.432273,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-24,5195.0,223.0,198.42857,114.40749,4.911043,4.3699164,393.0,24.0,19.857143,8.654888,0.52854276,0.43730623,,,,,,,,,,,,,100.0,1.2867,54971.0,3307.0,1.214,0.073,2555.0,0.056,7.4544606,13.432521,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-25,5355.0,160.0,202.14285,117.93111,3.5236185,4.4517145,401.0,8.0,18.714285,8.831069,0.17618093,0.41213754,,,,,,,,,,,,,100.0,1.2354,57615.0,2644.0,1.273,0.058,2606.0,0.058,7.5086584,13.337811,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-26,5464.0,109.0,199.71428,120.33157,2.4004653,4.398231,411.0,10.0,18.857143,9.051295,0.22022615,0.41528362,,,,,,,,,,,,,98.15,1.1757,59349.0,1734.0,1.311,0.038,2621.0,0.058,7.5549965,13.254454,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-27,5684.0,220.0,202.71428,125.17655,4.8449755,4.4642987,433.0,22.0,19.857143,9.535792,0.48449755,0.43730623,,,,,,,,,,,,,88.89,1.1277,61587.0,2238.0,1.36,0.049,2600.0,0.057,7.6498065,13.083976,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-28,5884.0,200.0,198.71428,129.58107,4.4045234,4.3762083,454.0,21.0,18.714285,9.998268,0.46247494,0.41213754,,,,,,,,,,,,,88.89,1.09,64532.0,2945.0,1.425,0.065,2607.0,0.058,7.6902676,13.011647,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-29,6083.0,199.0,200.71428,133.96358,4.3825006,4.4202538,471.0,17.0,18.714285,10.372652,0.37438446,0.41213754,,,,,,,,,,,,,88.89,1.0568,67633.0,3101.0,1.494,0.068,2669.0,0.059,7.7211123,12.955495,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-04-30,6308.0,225.0,190.85715,138.91866,4.9550886,4.2031736,488.0,17.0,17.0,10.747037,0.37438446,0.37438446,-4.060162,-1.1486849,-1177.0,-26.13463,,,,,,,,,88.89,1.0276,70494.0,2861.0,1.557,0.063,2690.0,0.059,7.596741,13.175555,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-01,6463.0,155.0,181.14285,142.33217,3.4135056,3.9892397,505.0,17.0,16.0,11.121421,0.37438446,0.35236186,,,,,,,,,,,,,88.89,1.0296,73547.0,3053.0,1.624,0.067,2654.0,0.059,7.4623117,13.429162,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-02,6629.0,166.0,182.0,145.98792,3.6557543,4.0081162,517.0,12.0,16.571428,11.385693,0.26427138,0.36494622,,,,,,,,,,,,,88.89,1.057,75842.0,2295.0,1.675,0.051,2604.0,0.058,7.352658,13.631422,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-03,6753.0,124.0,184.14285,148.71872,2.7308044,4.0553074,526.0,9.0,16.428572,11.583896,0.19820355,0.36180013,,,,,,,,,,,,,88.89,1.0816,77974.0,2132.0,1.722,0.047,2661.0,0.059,7.252699,13.8209915,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-04,6949.0,196.0,180.71428,153.03516,4.316433,3.9798014,547.0,21.0,16.285715,12.046371,0.46247494,0.35865402,,,,,,,,,,,,,88.89,1.1185,80840.0,2866.0,1.785,0.063,2750.0,0.061,7.0776596,14.162629,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-05,7178.0,229.0,184.85715,158.07834,5.043179,4.071038,568.0,21.0,16.285715,12.508846,0.46247494,0.35865402,,,,,,,,,,,,,88.89,1.1648,84904.0,4064.0,1.875,0.09,2910.0,0.064,6.8962517,14.537278,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-06,7476.0,298.0,199.0,164.64108,6.5627394,4.3825006,583.0,15.0,16.0,12.839185,0.33033925,0.35236186,,,,,,,,,,,,,88.89,1.2153,88991.0,4087.0,1.965,0.09,3051.0,0.067,6.7537155,14.827871,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-07,7810.0,334.0,214.57143,171.99663,7.3555536,4.7254243,607.0,24.0,17.0,13.367728,0.52854276,0.37438446,,,,,,,,,,,,,88.89,1.2654,92921.0,3930.0,2.052,0.087,3204.0,0.071,6.6968474,14.947554,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-08,8105.0,295.0,234.57143,178.4933,6.4966717,5.1658764,622.0,15.0,16.714285,13.698068,0.33033925,0.3680923,,,,,,,,,,,,,88.89,1.3215,96600.0,3679.0,2.134,0.081,3293.0,0.073,6.739427,14.859975,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-09,8379.0,274.0,250.0,184.5275,6.034197,5.505654,634.0,12.0,16.714285,13.962338,0.26427138,0.3680923,,,,,,,,,,,,,88.89,1.3656,100197.0,3597.0,2.213,0.079,3479.0,0.077,6.767531,14.804019,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-10,8650.0,271.0,271.0,190.49564,5.968129,5.968129,646.0,12.0,17.142857,14.22661,0.26427138,0.37753057,,,,,,,,,,,,,88.89,1.4169,102481.0,2284.0,2.263,0.05,3501.0,0.077,6.884757,14.585174,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-11,9009.0,359.0,294.2857,198.40175,7.9061193,6.4809413,662.0,16.0,16.428572,14.578972,0.35236186,0.36180013,,,,,,,,,,,,,94.44,1.4395,106161.0,3680.0,2.345,0.081,3617.0,0.08,7.108293,14.167086,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-12,9407.0,398.0,318.42856,207.16675,8.765001,7.01263,687.0,25.0,17.0,15.129538,0.5505654,0.37438446,,,,,,,,,,,,,90.74,1.4389,109937.0,3776.0,2.428,0.083,3576.0,0.079,7.4728823,13.522552,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-13,9774.0,367.0,328.2857,215.24905,8.0823,7.22971,706.0,19.0,17.571428,15.547967,0.4184297,0.38696882,,,,,,,,,,,,,90.74,1.4247,114303.0,4366.0,2.525,0.096,3616.0,0.08,7.83806,12.905857,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-14,10240.0,466.0,347.14285,225.51158,10.262539,7.644994,729.0,23.0,17.428572,16.054487,0.50652015,0.38382274,,,,,,,,,,,,,90.74,1.4109,118520.0,4217.0,2.618,0.093,3657.0,0.081,8.237428,12.277639,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-15,10697.0,457.0,370.2857,235.57593,10.064336,8.15466,747.0,18.0,17.857143,16.450893,0.3964071,0.39326102,,,,,,,,,,,,,90.74,1.4167,122940.0,4420.0,2.715,0.098,3763.0,0.083,8.625547,11.723933,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-16,11091.0,394.0,387.42856,244.25284,8.67691,8.53219,764.0,17.0,18.571428,16.82528,0.37438446,0.40899146,,,,,,,,,,,,,90.74,1.4315,126702.0,3762.0,2.798,0.083,3786.0,0.084,9.0608635,11.13195,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2020-05-17,11560.0,469.0,415.7143,254.58144,10.328607,9.155116,790.0,26.0,20.571428,17.397867,0.572588,0.45303667,,,,,,,,,,,,,90.74,1.451,129515.0,2813.0,2.861,0.062,3862.0,0.085,9.492804,10.613553,,,,,,,,,,,,,,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
